BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_CR_LINES,DEBT_TO_INCOME
0,26500,74074.7,63918,25,0,0,135.4409472,8,20.16138785
0,26500,63345,100332,16,0,0,139.5105459,30,38.42744457
0,26500,240782,267675,6,0,0,229.3070258,50,37.740919
0,26500,74074.7,38964,11,1,0.5,102.7529024,14,20.35358209
0,26500,77198,131090,0,0,0,312.9088037,24,37.83016379
0,26500,74074.7,64211,26,0,0,127.4120114,10,22.28949083
0,26500,84769,127773,2,0,0,190.8604772,25,42.03163913
0,26500,34678,68000,14,1,0,88.3,16,38.89479387
1,26500,14000,45000,0,0,0,195.2333333,7,33.06147282
0,26500,76599,119041,4,0,0,97.26565847,31,40.12650973
0,26500,134952,165451,8,1,0,225.3236722,19,35.73485637
0,26600,61151,97072,16,0,1,133.4481104,29,39.22971154
0,26600,94954,131913,0,1,0,187.1408236,37,35.27011322
0,26600,78491,121598,4,1,0,84.58301005,33,41.34234309
0,26600,140561,208775,5,0,0,197.5241025,27,36.87838912
1,26600,84843,115850,2,0,0,137.5388776,37,42.57188992
0,26600,122501,153280,2,0,0,289.581723,25,38.1297118
0,26700,146193,185200,11,0,0,156.2294564,36,39.21027209
0,26700,40785,75601,14,1,0,98.2405209,15,34.15422819
0,26700,73468,108774,11,0,0,290.0805914,32,39.0422045
0,26700,74074.7,120179,8,0,0,162.12582,27,35.09551993
0,26700,81968,114647,10,0,1,126.7073197,19,27.05672697
0,26700,23361,55483,36,0,0,280.8076057,23,39.89165429
0,26700,129559,170042,1,0,0,232.6461734,24,34.11753289
0,26700,18590,53462,25,0,0,111.9955708,11,22.95980677
0,26800,145772,193135,12,0,0,147.9387954,36,40.90432104
0,26800,96895,144482,23,0,0,201.9678752,13,40.16216065
0,26800,148471,183284,4,0,0,323.262383,35,37.27227131
0,26800,139309,166621,5,0,0,217.2114826,20,35.18585706
1,26800,89146,128923,7,2,1,114.4619553,16,2.83029717
0,26800,124199,166404,1,0,0,243.9420995,23,34.50965688
0,26800,46236,62711,17,0,0,175.075058,22,33.05993364
0,26800,35485,74949,14,0,0,84.76662481,15,36.19145855
0,26800,213165,282068,5,0.2,4,476.728281,55,31.18166119
1,26800,18459,53907,0,0,0,200.4170271,6,71.51211057
0,26900,69446,104590,11,0,0,287.2759924,32,41.49906043
0,26900,57414,92916,0,0,0,70.28190571,22,34.39630178
0,26900,115638,145440,4,0.2,0.5,294.7001921,36,43.90864533
0,26900,67144,92923,16,0,0,89.11217349,17,32.79147803
0,26900,47882,78854,11,0,0,132.3473921,19,41.13070668
0,26900,98324,129210,0,1,0,185.2058111,38,34.65064913
0,26900,54071,85557,0,0,2,91.20997623,22,34.5971919
0,26900,113724,151969,4,0.2,0.5,294.8927627,36,42.39724899
0,26900,45763,73797,23,0.2,0,291.5916815,29,39.37085816
0,26900,215692,286555,8,0.2,5,468.1781224,55,30.55300542
1,27000,79218,115721,9,0,0,280.3437201,35,33.22776308
0,27000,77910,117590,4,0,0,91.8742111,31,38.49715498
0,27000,50375,70656,8,0,0,125.7160414,20,43.1338449
0,27000,144901,178093,7,0,0,331.1139721,34,40.5665519
1,27000,124000,162000,0.8,0,2,166.3666667,34,36.86771073
0,27000,54515,82539,20,0,0,203.8613989,26,37.11235228
0,27000,45880,82425,21,0,0,212.6442208,27,36.9977936
0,27000,54834,85391,9,0,1,132.5785446,30,39.30573912
0,27000,74074.7,38441,8,1,0.5,85.17950335,14,23.69117601
0,27000,60631,86091,24,0,2,200.1414536,20,26.24875663
0,27000,23160,58074,36,0,0,275.8432307,24,40.13322041
0,27000,74074.7,61844,26,0,0,133.0997369,8,22.71865262
0,27000,74074.7,38356,8,0,0.5,87.47422306,13,20.92741537
1,27100,63844,101000,8,1,1,128.8,22,36.57183964
0,27100,24494,77479,11.2,1,1,101.3129167,26,31.12455386
0,27100,74074.7,31681,23,0,0,92.51403036,15,29.74190894
0,27100,20479,46735,24,0,0,103.8162897,10,24.25867722
0,27100,118200,159739,6,0,1,117.1521605,27,34.20600845
0,27100,20497,74244,11.2,1,2,93.06034262,25,27.36133981
0,27200,70730,93752,8,0,0,165.9193329,20,36.17090549
0,27200,145725,179197,1,0,0,183.3762884,34,40.28747993
0,27200,110470,180982,17,0,0,295.4714492,30,34.7669497
0,27200,61000,104044,16,0,1,141.9812345,30,39.54650758
0,27200,101680,134864,10,0,1,150.596198,29,40.88049467
0,27200,24070,58216,35,0,0,273.3417572,24,37.63994733
0,27300,66878,93656,11,0,0,153.7959046,20,39.08500634
0,27300,72314,118839,5,0,0,99.69383246,31,42.34342026
0,27300,44026,71597,22,0.2,1,287.2267963,30,38.48694867
0,27300,97373,126102,10,0,1,139.1325983,28,39.17355395
0,27300,55973,93503,22,0,1,167.7417315,19,26.21017597
0,27300,53223,86696,0,0,0,96.07068788,22,34.51779051
0,27300,135823,185416,1,0.2,0.5,135.3597477,38,32.79497644
0,27300,37636,73328,12,0,0,80.79269376,16,34.26822801
0,27300,127260,212953,9,0,0,244.1654213,26,21.24119477
0,27300,149950,177309,6,0,0,328.1681227,35,39.15955376
0,27300,74074.7,116708,11,0,0,175.2009602,26,33.7478263
0,27300,140773,188414,12,0,0,144.0934649,37,41.48280369
0,27400,99900,143437,21,0,0,211.1082771,12,39.11029763
1,27400,113364,146520,16,1,1,284.3680179,13,34.6276594
0,27400,74074.7,39858,11,1,0.5,87.37900765,14,20.58821436
0,27400,195497,246354,8,0,0,89.26442741,25,39.66482299
0,27400,51298,90010,6,1,0,146.6562202,29,42.15993654
1,27400,23939,56874,3,0,1,197.8,11,37.41212702
0,27400,46575,85263,1,0,0,155.6470412,19,39.4893172
0,27400,41370,70528,18,0,0,180.204345,21,33.4950887
0,27500,54511,84470,9,0,1,140.247796,29,40.2782983
0,27500,97679,149877,23,0,0,193.0056328,12,39.41516685
0,27500,145774,206788,4,0,0,191.9410188,27,38.00119223
0,27500,132000,179000,1,1,0,226.2333333,19,36.49371699
1,27500,137900,184000,10,0,0,179.2,0,35.0209108
0,27500,69579,117799,5,0,0,84.3731245,32,38.86212081
1,27500,97601,136546,9,0,0,80.49714707,39,25.43112752
0,27500,131269,211014,10,0,0,234.3512888,26,18.73514744
0,27500,23439,47177,25,0,0,112.8945073,11,23.02289409
0,27600,73846,100216,12,0,0,282.3706614,33,38.19125134
0,27600,60039,86166,0,0,0,100.9493217,23,33.82093404
0,27600,121592,153432,2,0,0,297.0016085,24,40.01531648
0,27600,150120,191972,3,0,0,178.0384911,16,41.80742805
0,27600,64818,91915,16,0,0,99.60460781,17,32.46114433
0,27600,153063,202542,10,0,0,266.938956,33,42.82914582
0,27600,74074.7,117581,10,0,0,165.0058394,27,34.99872778
0,27600,54328,94216,24,1,2,188.3937419,19,26.83331217
0,27600,124139,157940,4,0,0,288.8865396,24,38.22673698
0,27600,123121,157337,2,0,0,283.2828535,24,36.94827386
0,27600,72468,106906,12,0,0,288.8495515,32,38.98401301
0,27600,112753,155166,6,0,0,124.9909552,26,32.08868135
0,27600,74964,118507,5,0,0,91.7112462,32,39.14675577
0,27700,63962,101676,15,0,1,138.5694126,30,37.38458848
1,27700,97834,132396,18,0,2,303.9519145,26,6.887024127
1,27700,74074.7,65635,18,0,3,221.1,28,26.16277977
1,27700,61396,111627,20,0,0,87.00250011,4,84.61388869
0,27700,77886,114494,9,0,0,118.4713538,18,28.34407839
0,27700,149169,183234,8,0,0,314.7858392,35,37.63668272
1,27700,19300,39000,12,3,0,212.0666667,46,30.96985391
1,27700,83300,102269,20,1,4,247.9333333,19,32.01185052
1,27700,85285,116468,9,0,0,312.8079284,36,35.96802437
0,27700,76055,126560,0,0,0,310.6263344,23,38.98355812
0,27700,120070,153652,4,0.2,0.5,300.1680612,35,43.92019123
0,27700,141930,182516,0,0,0,235.6305765,19,41.9588135
0,27700,67446,99206,11,0,0,286.9659711,32,38.9951644
0,27800,114417,150849,5,0,0,285.3861264,24,38.58192387
0,27800,96332,123598,1,0,0,190.3137746,38,33.85589547
0,27800,64804,97553,15,1,0,105.0986638,17,32.17786106
0,27800,127770,169440,2,0,0,235.728547,24,34.84415543
0,27800,142356,177328,6,0,0,315.1755675,35,38.59599092
0,27800,181405,229116,0,0,0,297.9981443,32,43.52042818
0,27900,73630,106757,11,0,0,282.7596984,32,38.26657321
0,27900,137006,207997,5,0,0,194.0931469,28,36.90607516
0,27900,69589,115061,5,0,0,97.8638453,32,41.47397173
0,27900,149359,192955,0,0,0,172.5795906,16,40.13553136
0,27900,142346,185057,9,0,1,155.548699,36,39.39704272
0,27900,50988,81533,1,0,0,167.6144501,18,40.62088475
0,27900,113843,156282,7,0,0,109.9596262,27,33.94246485
0,27900,135511,184219,1,1,0,241.0522835,19,38.60649271
1,27900,90694,121543,5,2,1,107.0462506,15,0.838117525
0,28000,58002,86427,9,0,1,129.575352,29,39.36269322
0,28000,59775,87390,8,0,0,138.4864766,30,41.54380471
0,28000,140770,209726,5,0,0,190.329522,27,38.88660597
0,28000,62376,104073,16,1,0,146.1419296,30,39.75984964
0,28000,77322,118082,7,0,0,80.65809369,31,38.8154384
0,28000,96015,127551,0,1,0,196.5234881,37,34.87164312
0,28100,100420,207737,22,0,0,197.1981219,19,26.37254872
0,28100,135991,183598,0,0.2,0.5,131.5891244,38,31.08561766
0,28100,96160,128767,10,0,1,154.672858,29,41.11794458
0,28100,86778,110851,9,0,0,398.4023372,44,41.04058878
0,28100,32470,54522,35,0,0,295.4966835,23,38.7994829
1,28100,61000,99000,7,0,1,129.1666667,31,37.73768773
1,28100,72100,112000,20,4,1,120.7333333,58,40.87143003
1,28100,75768,102269,9,0.2,0,133.121867,33,46.75180011
0,28200,90485,123674,1,0,1,189.7347419,25,41.67698554
0,28200,58232,97555,17,0,1,130.4507649,29,38.0927303
0,28200,44363,72966,16,1,0,82.27059459,16,34.98052537
0,28200,61038,87534,8,0,0,137.4878193,30,39.3600186
0,28200,118728,160486,7,0,0,112.5208179,26,34.53734229
0,28200,109184,207035,23,0,0,179.9377509,18,23.66245669
0,28200,44321,63050,19,0,0,182.2473057,22,32.47716703
0,28200,185607,227617,0,0,0,311.0627554,33,42.435285
0,28200,74074.7,117181,9,0,0,170.6461537,26,31.60143615
0,28200,148455,191419,1,0,0,186.9830429,17,39.56330308
0,28200,100353,131386,9,0,0,146.0654833,28,38.67920763
0,28200,148772,186023,3,0,0,203.5758597,17,43.30465807
1,28200,66242,109762,8,0,1,130.9695654,21,60.29541349
0,28300,72572,117311,6,0,0,85.79724815,32,39.8765037
0,28300,126942,166797,0,0,0,244.7222847,23,33.394854
0,28300,105000,147000,11,0,0,162.3666667,17,42.05006988
0,28300,71973,119224,4,0,0,89.37995232,32,39.98105906
0,28300,68959,102048,12,0,0,278.7147042,32,39.93275013
0,28300,130028,178918,2,0.2,0.5,113.9426389,39,33.44016163
0,28300,137159,186153,0,0.2,0.5,112.1728125,38,29.87473149
0,28300,145931,239990,27,0,0,357.2309538,19,38.26846999
0,28400,90823,126845,1,0,0,188.7734549,25,42.89671511
0,28400,72870,95647,11,0,0,139.0452547,20,37.82067846
0,28400,46126,66942,18,0,0,180.6683082,21,33.76903515
0,28400,150784,192411,0,0,0,173.3054934,16,41.54325414
0,28400,197852,243593,10,0,0,111.1086801,26,41.21496534
0,28400,106020,206030,22,0,0,188.7524695,18,25.33037232
0,28400,112996,175817,17,0,0,303.2820551,31,36.2890026
0,28400,53480,90560,24,0,1,174.4747237,19,24.49083911
0,28400,183314,232345,1,0,0,300.9043101,32,42.3362269
0,28400,36484,73478,13,1,0,100.9750908,16,34.76399378
0,28500,49461,83352,21,0,0,210.0250584,26,37.3017641
0,28500,97262,131830,10,0,0,168.8035325,29,42.3249247
0,28500,74074.7,41763,12,1,0.5,92.8669886,13,21.901856
0,28500,84908,108385,10,0,0,384.2850469,45,41.34201094
0,28500,100145,130522,10,0,0,137.9428692,29,39.07258918
0,28500,137174,186118,1,0.2,0.5,115.2948111,39,32.87512565
0,28500,29338,62220,2,0,0,113.2059238,6,36.87709851
0,28600,94165,130285,10,0,1,137.8133309,28,42.08001604
0,28600,85174,127306,1,0,0,193.0739135,24,40.65624858
0,28600,136546,185507,0,0,0,212.3140985,19,40.51680132
0,28600,39009,75893,12,1,0,85.62551999,15,33.97581441
0,28600,105907,156126,10,0,0,165.090735,17,33.23130088
0,28600,31634,65157,5,0,0,119.3620256,6,40.15941877
1,28600,126189,167157,19,0,2,239.2270359,26,31.01274893
0,28700,137247,186685,0,0.2,0.5,110.4950024,39,30.85972433
0,28700,131767,214558,10,0,0,238.794891,27,20.52327227
0,28700,67951,106093,11,0,0,263.7439223,32,40.21223483
0,28700,133188,179454,1,1,0,223.3486635,19,41.13615926
1,28700,25190,59841,1,0,1,201.1767833,11,35.72928694
0,28800,204455,245685,8,0,0,123.3967471,42,42.34547139
0,28800,74074.7,121560,8,1,0,175.2063398,26,31.61203845
0,28800,151328,194243,2,0,0,174.9770528,17,42.11254013
0,28800,74074.7,44761,10,0,0.5,84.72826796,14,22.84166319
0,28800,134144,185910,2,0.2,0.5,122.5038922,39,30.33821943
0,28800,30357,56776,35,0,0,294.4200214,22,37.53746125
0,28900,225000,285000,15,0,1,258.7333333,26,23.35331989
0,28900,91683,127833,0,1,0,187.2424028,37,33.16875685
0,28900,134509,211558,10,0,0,247.8444526,27,20.61070665
0,28900,89945,124453,2,0,0,194.9102495,25,42.71977457
0,28900,74074.7,117991,7,0,0,159.5500246,27,32.16500253
1,28900,63748,36392,9,4,1,124.2478986,23,44.57850006
0,28900,75887,117989,4,0,0,92.09054215,32,40.77888843
0,28900,77916,130728,2,0,0,290.7726081,23,39.09547645
0,28900,109888,182229,16,0,0,302.2264177,30,33.3190619
0,29000,152065,192445,2,0,0,166.9485683,16,41.56383925
0,29000,32109,49912,34,0,0,278.5650034,23,39.79656076
1,29000,149900,201000,5,4,4,131.9333333,29,41.34060322
1,29000,79000,102269,8,0,1,189.7,33,43.28049584
1,29000,72478,113000,1.5,0,6,114.6666667,12,41.87823479
0,29200,50105,83815,21,0,0,188.2010287,26,35.59575067
0,29200,139299,180818,1,0,0,226.8611449,19,40.81730925
0,29300,228059,291314,16,0,1,259.6772021,26,28.17364554
0,29400,119256,160683,6,0,0,109.121197,27,33.30176289
1,29400,48800,86000,5,1,0,52.76653273,21,38.76607066
0,29400,39354,75553,13,1,0,77.34259704,15,35.11044889
0,29400,109457,145453,15,0,0,222.858711,40,40.69741846
0,29500,232801,289260,13,0,0,264.4315076,25,26.98136309
0,29500,50079,80222,1,0,0,147.9901182,19,38.139022
0,29500,48590,81354,0,0,0,157.0263263,18,40.17061829
1,29500,118000,169900,8,0,0,138.9666667,23,28.36988574
0,29600,233916,291490,15,0,1,259.7334653,25,25.10508606
0,29700,46268,79463,0,0,0,161.276029,19,40.26196223
0,29700,100657,148653,14,0,0,221.9253115,40,42.30290733
0,29800,134560,187551,1,0,0,225.0922987,19,39.21193749
0,29800,225481,290762,13,0,1,239.3216306,26,24.77798542
0,29900,230499,294326,15,0,1,250.4910072,26,27.92066177
0,29900,135955,182161,0,0,0,235.3710385,18,38.69974659
0,29900,73506,115000,11,0,0,77.13333333,35,34.34769217
1,29900,22000,102269,2,2,0,81.13333333,10,25.62646432
0,29900,131756,167302,0,0,0,237.5622414,24,35.04310052
0,30000,77853,114746,6,0.2,0.5,114.5837225,21,43.29474364
0,30000,79044,118685,12,0,0,92.11887554,34,27.22498526
0,30000,12223,35875.06,28.5,0,0,199.8333333,15,37.33345079
0,30000,187000,293000,28,0,0,156.6333333,23,38.82832708
0,30000,32657,76000,11.2,0.2,0.5,288.3333333,16,33.9696042
0,30000,224000,282000,5,0,1,209.3666667,30,23.35331989
0,30000,8875,57000,0,0,0,100.4666667,6,37.95527137
1,30000,74074.7,50000,4,0,1,118.6666667,15,26.30335578
1,30000,17696,53100,20,4,5,147.8666667,28,39.08002946
1,30000,176000,240000,1,1,0,198.8666667,13,40.5835547
1,30000,74074.7,46200,0,1,3,200.9333333,15,26.74591553
0,30000,15214,38094,26,0,0,199.4697909,15,39.5498738
0,30000,20000,38000,0.9,0,0,59.83333333,7,34.23994377
1,30100,92249,102269,2,1,0,180.6801536,21,31.08912029
0,30100,138322,186139,2,0,0,215.750868,19,39.1891416
0,30100,228006,285921,15,0,0,250.5398841,25,27.81329141
0,30100,78124,116280,10,0,0,73.75338352,35,26.40633196
0,30100,42747,71360,10,0.2,0.5,89.51626546,24,34.03666376
1,30200,80951,116160,19,4,0,130.3603618,58,50.35299879
0,30200,20956,39333,0,1,0,73.39179752,7,13.49536737
0,30200,106594,148695,13,0,0,239.918405,39,41.27520899
0,30300,137927,182588,1,1,0,248.980672,18,40.36185207
0,30300,54352,79302,0,0,0,152.2027769,19,41.62936282
0,30300,109859,153240,10,0,0,172.6879798,17,34.54949648
0,30300,18306,66747,1,0,0,95.18143755,6,37.58289841
0,30400,45747,78829,0,0,0,174.3637482,18,41.25679468
0,30400,40386,68120,12,1,0,98.82015368,15,34.02025719
0,30400,46948,80473,0,0,0,151.5970972,19,37.75387662
0,30400,55429,103948,3,0,0,182.4841642,25,35.15098079
0,30500,77246,121758,10,0,0,79.21417248,34,26.52174054
0,30500,57516,103086,3,0,0,166.1995272,24,37.81408909
0,30500,113822,148478,10,0,0,165.7882784,16,31.16320701
0,30500,108736,147531,13,0,0,228.6103591,40,43.12276156
0,30500,138082,181157,2,1,0,219.2473072,19,40.87469852
0,30500,10952,65166,0,0,0,91.95160351,6,37.69262438
0,30500,124225,181129,11,0,0,189.4391712,28,43.16839173
1,30500,18375,61738,20,3,5,141.7031333,28,45.3547887
0,30600,35332,71898,10,0.2,0.5,115.2108955,24,33.07135028
0,30600,54372,78653,0,0,0,156.4135697,19,40.61109433
0,30700,36804,83295,11.2,0.2,0.5,289.3998161,15,42.21386978
0,30700,14834,64870,1,0,0,99.70436212,5,36.69232406
0,30800,29226,44735,1,0,0,66.24471976,7,13.78396544
0,30800,15428,45495,28,0,0,200.5091243,15,42.38798551
0,30800,195221,293118,29,0,0,151.9574182,22,38.18102732
0,30800,21172,37333,30,0,0,208.4986963,15,41.35817107
0,30800,125787,175196,13,0,0,157.8776807,29,41.35097453
0,30800,54981,82038,2,0,0,165.0778474,19,41.23925628
0,30900,230978,291013,12,0,1,268.394238,26,26.24819069
0,30900,189798,301984,28,0,0,150.9173633,22,37.23650784
1,30900,106717,102269,4,2,4,172.4323547,13,47.79590611
0,30900,190480,298239,27,0,1,164.6048706,23,39.60145213
0,31000,133471,188154,0,0,0,218.5382606,18,40.31508349
0,31000,37507,71612,10,0.2,0.5,112.8714443,24,31.78445617
0,31000,118000,167000,17,0,0,127.0333333,17,32.14268895
1,31000,30000,72000,20,2,0,127.3,14,34.37288544
0,31000,51370,103298,0,0,0,175.6096146,25,38.09341464
0,31100,73386,108864,5,0.2,0.5,119.5395184,21,42.82660083
0,31100,136521,188264,1,1,0,227.6518778,19,38.51864488
0,31200,22907,46357,0,0,0,62.41629688,6,15.02803747
0,31200,234304,290923,14,0,1,260.9197759,26,27.05723429
0,31200,14906,64767,0,0,0,80.35557059,5,35.03907537
0,31200,124295,176185,12,0,0,171.2144163,27,43.17681901
0,31200,15557,62847,0,0,0,99.56044187,6,37.39411875
1,31200,38352,80550,21,1,0,116.4379076,14,35.38186329
0,31300,106960,144201,15,0,0,230.4130352,40,42.66665957
0,31400,12617,36082,30,0,0,205.4598874,15,41.97900067
0,31400,16209,62450,1,0,0,108.3876577,6,38.12127507
0,31400,37750,76204,11.2,0.2,0.5,268.2649306,16,41.44876331
1,31500,16800,102269,12,1,2,110.6333333,20,29.49482186
1,31500,15391,102269,2.6,6,1,57.83333333,8,32.61066418
1,31500,22100,35000,1.9,2,0,85.23333333,14,28.52643247
1,31500,16000,43040,0,1,1,98.43333333,11,40.62463882
0,31500,10879,58089,0,0,0,94.24803572,5,38.66240227
0,31500,224572,282839,7,0,1,212.7553311,29,16.62648898
0,31600,11478,66275,1,0,0,97.19863392,5,35.94520575
0,31600,15036,44220,28,0,0,204.7009169,14,42.61822346
0,31700,72809,109678,5,0.2,0.5,117.4739215,21,41.51283589
0,31700,55247,103246,3,0,0,177.2769279,25,35.30277411
1,31800,60279,97875,6,0,11,312.4333333,46,36.828598
0,31800,34302,77481,10,0.2,0.5,123.468827,24,33.63468905
0,31800,126316,180750,14,0,0,167.8572559,28,42.63343718
0,31800,70680,114720,5,0.2,0.5,115.8502492,20,43.06942356
0,31800,71553,111237,6,0.2,0.5,114.1237846,20,41.45670798
0,31800,125864,175163,12,0,0,174.209344,28,40.5848115
0,31800,37100,74796,10,0.2,0.5,109.7765826,23,33.68886616
0,31800,226152,283022,4,0,1,209.2973763,29,15.73414368
0,31900,34498,82962,11.2,0.2,0.5,285.2974893,16,41.15524125
0,31900,83226,115509,11,0,0,79.03011561,34,26.52185952
0,32000,42478,85942,11.2,0.2,0.5,278.3638835,16,40.25722171
1,32000,33148,69965,13,2,4,112.5108654,27,36.02150867
0,32000,35219,76888,9,0.2,0.5,110.4525208,23,32.36421263
0,32000,232000,36300,3,0,2,206.0333333,50,41.26186983
1,32000,92400,215000,2.5,1,3,165.3333333,40,25.48121817
0,32000,22832,43358,1,0,0,68.32898424,7,13.66579769
0,32100,127901,176592,12,0,0,186.6022388,27,40.95937708
0,32200,16232,60238,0,0,0,116.7297455,5,37.99908153
0,32200,188427,293790,27,0,0,157.7262908,23,37.06575888
0,32200,108871,151667,11,0,0,227.4154384,40,40.18309857
0,32300,235343,45270,3,0,1,210.9224034,49,41.26480552
0,32300,23448,45557,0,0,0,69.19973077,7,15.77819668
0,32300,28213,40515,0,0,0,55.04424252,7,15.39687666
0,32400,51220,106361,3,0,0,172.362148,24,36.48909721
1,32400,103000,149500,12,1,0,88.23333333,38,41.51072932
0,32500,193409,297294,30,0,0,150.7998535,22,40.59278045
0,32500,232057,286938,15,0,1,249.9549333,26,25.25477175
0,32600,233216,38583,4,0,1,226.1469888,49,40.22218286
0,32700,14955,38584,29,0,0,197.9863148,14,41.52909627
0,32700,39796,77819,11.2,0.2,0.5,294.4306958,15,40.23707296
0,32800,35458,78116,9,0.2,0.5,126.5177052,23,33.68805656
0,32800,189564,296728,27,0,0,155.5368967,23,38.05331686
1,32900,74074.7,55657,1,1,3,210.0122648,15,1.909225163
0,32900,49709,101222,2,0,0,181.9098245,24,35.04559626
0,32900,9200,66056,0,0,0,107.6734382,6,37.18955165
0,32900,37265,76154,7,0.2,0.5,128.7311432,23,34.85797706
0,33000,18026,57436,0,0,0,94.11896805,5,37.74993373
0,33000,232113,46286,3,0,1,214.3529578,50,42.51200002
0,33000,54821,104724,1,0,0,164.3009187,24,34.39190747
1,33000,153000,164000,9,0,0,117.6666667,32,42.97003003
0,33000,138000,190000,22,0,0,188.1666667,22,38.40002731
0,33000,104422,152298,15,0,0,227.6777656,40,42.2817024
0,33100,236847,46091,1,0,2,205.6506602,49,41.83267428
1,33100,111917,156552,12,0,0,107.2948996,37,41.44154866
0,33100,238018,44379,3,0,2,195.3652599,49,40.41559886
1,33200,36705,78040,19,2,0,120.090143,13,35.01574872
0,33200,195971,298682,29,0,0,138.5666478,22,39.88756232
0,33200,119049,175867,17,0,0,112.4677853,16,28.51781662
0,33200,23858,40268,0,0,0,56.60389545,7,16.6958286
0,33200,140690,195001,21,0,0,177.247554,22,38.98121028
0,33300,19675,47894,6,0,0,42.43527965,7,36.66861708
0,33400,20921,37363,28,0,0,198.8970467,14,42.55636282
